title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
Everything gets smaller.....,San Juan,Madrid,International,"I had purchased a seat well in advance but the aircraft was changed and was given one that was rather uncomfortable and father back than my original one. 

The food left a lot to be desired. The bread just crumbled like sawdust.

The crew did the minimum to make the flight a pleasant one.",August 2018,"October 5, 2018",3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0
Sometimes you can get to there and sometimes it requires many stops,Dallas,Paris,International,"When seeking business class with miles even when booking months and months ahead- sometimes a circuitous route is the only one available. So I did DFW to Paris via Miami and Madrid. Miami going out is not terrible but I swear I took the train 3 times before finding my area to go to  Madrid. American to MiAmi was ok but Iberia definitely had better food, and I was surprised as all get out that my Madrid to Paris flight was fine. Going back on Iberia, Nice to Madrid to Miami was lovely tho they kept the cabin a bit warm. Also, without global entry you might not be able to catch your connection! Miami airport is probably the worst airport in the US and I would do almost anything not to have to go thru there again. Signage (just like CDG) is wretched! But eventually you can make it with global entry- something I advise all Americans who adore going to foreign countries to get- $100 for 5 years!
Iberia is Terri and tho the movie choices may not be as sumptuous as American Airlines business class it’s fine!",October 2018,"October 5, 2018",4.0,5.0,4.0,4.0,5.0,4.0,,,
Don't expect passenger service on the flight.,Madrid,Chicago,International,"This is a 9 hour flight. A person might need something from a flight attendant during that time, right? Forget it. They are sitting in the back talking and ignoring the call button. As a fellow passenger said to me, ""good thing you weren't dying or something.""",September 2018,"October 5, 2018",2.0,1.0,2.0,3.0,1.0,,2.0,3.0,2.0
Great food made up for last of service.,Madrid,Chicago,International,"It started in Rome when the terminal agent FORCED us to check our hand-luggage claiming that the flight was full and room would be tight.  So items we were cautious to keep safe, were taken from us.  The flight was pleasant enough with very delicious food and fairly comfortable seating with TV and Entertainment.  The fact the flight attendants did not come around with water was a bit disturbing; this was a 10+hour flight.  It would have been nice to have drinks offered periodically.  The flight landed in Chicago and we wating about 40min to get moving to the gate, they about another 25min to get the skyway to the plane.  UGGG, making a long flight longer does not bode well for quality service.",September 2018,"October 5, 2018",2.0,,,,,,,,
Not Great,Boston,Las Palmas de Gran Canaria,International,"We flew on Iberia c/o American Airlines. Never been on an Iberia flight before but it was the best price for our trip. Wasn't a great experience. The gate personnel were markedly unpleasant. Our transatlantic flight was fine, newer plane, 2 meals and drinks, TV's (although one did not work on our way home). The trip from Madrid to Gran Canaria, both ways, was on an older plane, no TV's, no meals or drinks. They get you to and from your destination but don't expect them to be happy about it.",September 2018,"October 5, 2018",2.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0
Wouldn't fly again if you paid me,Madrid,London,Europe,"Nothing has gone right with this airline. I checked in online and when I went to change my flight allocation, they were charging me for every seat. I tried to revert back to the original seat but there was a charge for that as well. Tried again and I was allocated a new seat at the back of the plane. When I got to the airport I went to their ""Customer Service"" desk to see if this could be changed. There were three people waiting but they use a ticketing system and after calling each number, waited a minute before calling the next number. I guess everyone had given up, because nobody was approaching the desk. Ten minutes later it was my turn but there were no available seats.

When I got to the gate, we were told there was no more space, so had to check my bag. They had only boarded the priority line and about 20 other guests. When I boarded, there was still about half of the overhead storage available. At the time of writing this, the plane was almost completely boarded and there was still plenty of space. 

I'm just not happy with this airline and their lack of leg room.",,"October 5, 2018",1.0,2.0,3.0,1.0,2.0,3.0,,,
Punctual airline,Madrid,Frankfurt,Europe,"I usually fly with Iberia for three reasons: They are extremely punctual, the planes are new and well-maintained and the schedules are very good. Prices of the flights has been reduced significantly in the last years. The space for legs is quite limited and carrying hand bags is becoming increasingly difficult.",September 2018,"October 5, 2018",4.0,3.0,4.0,3.0,5.0,4.0,5.0,,3.0
They just take you there,Paris,London,Europe,Good but very basic service - neutral cabin crew - clean and comfortable seat - no free food service except for water - but they get you where you want - neutral,October 2018,"October 5, 2018",3.0,3.0,4.0,1.0,3.0,3.0,5.0,5.0,1.0
Good transatlantic flight,Chicago,Frankfurt,International,"We flew business class, but it was just like first class. Everything was topnotch, service, food, entertainment. The screen position vis a vis the seats, which were very comfortable, could have been better placed but that is the airlline manufacturer and not Iberia. We had to make a connection. We flew Chicago to Madrid and then Madrid to Frankfurt. The Madrid airport is huge and markings were not always clear. When we got to the posted gate, they had changed it to some distance away, we had to run and there was no sign posted as to the gate change.",September 2018,"October 4, 2018",5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0
Theft from the baggage which was arrived one day later!,Malaga,New York City,International,"The lost baggage was delivered a day later and when opened I found that my jewelry and my husband’s shoulder bag had been stolen from the suitcase! After 3days trying to contact Iberia to file a claim has been a nightmare- phone calls placed during Iberia working hours not answered, if the call was answered unusable information was given... And I’m still waiting for a proper electronic form to be sent to my email...!",October 2018,"October 4, 2018",1.0,,,,,,,,
Almost perfect,Madrid,Athens,Europe,"Great airline . Clean planes and always on time . Excellent service as long as you DON""T ask for anything . This is not the first time that i experienced that feeling . All I wanted ( this time ) was an extra glass of water . I received negative looks and firm answers ( you must wait ) . There were just next to me serving other passengers . How much time would had take to give me some water ?? I had to wait till they serve the whole plane ( 25 min ).",July 2018,"October 4, 2018",4.0,3.0,3.0,1.0,1.0,3.0,5.0,5.0,3.0
