title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
"Excellent service by the steward, stewardess and the pilots",Singapore,Seoul,North Asia,"I would like to highly recommend korean Air as the staff are friendly and kind, the service they provided is excellent.  The pilots did a good job by landing safety and the stewards and stewardess served us witha big smile and very efficient their service, thumbs up. Although delayed a bit but overall i feel safety is more important.",June 2018,"June 28, 2018",5.0,,,,,,,,
Great flight,Bangkok,Seoul,North Asia,"Flying Korean air is always a great experience for me. There is plenty of leg room, a pillow and blanket are always included and the food is great quality. I prefer to eat the Korean dishes, they have never disappointed. I wish they had a better movie selection though. Overall great experience!",June 2018,"June 27, 2018",5.0,,,,,,,,
What a cahrming air line,Auckland,Paris,International,"We flew Korean last month from Auckland to Paris, what a lovely flight the plane from Auckland to Seoul was a older -plane but extremely clean and the service was very good.  From Seoul to Paris it was a new plane and WOW it was so comfortable we slept most of the way, again we found the service wonderful.  Will defineately fly Korean again.  Thank you for a great experience",May 2018,"June 27, 2018",5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
On-Time,Seoul,Koror,International,Good service. They only go 2 times a week on this route. We stayed the night in a hotel at the ICN airport to breakup our trip from the United States.,May 2018,"June 27, 2018",4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0
"Clean, friendly, food was great",Los Angeles,Hanoi,International,"Korean Air wasn't the cheapest flight but they had the best connections so I booked with them. The cabin crew were friendly, the plane was super-clean, and the food was actually really good! (I asked for the bi bim bap for each meal, not whatever the western-option was). Will definitely fly with them again.",March 2018,"June 27, 2018",5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0
Good seat layout,Sydney,Osaka,International,"I have chosen this airline, because of destination and the opportunity of 2 layovers  (first in Seoul and second in Busan) to my fist visit in Korea. A long flight from Sydney was good and liked the seat layout with easy access to aisle. Lounges are just regular and food was below expectation, but the service was good.",March 2018,"June 27, 2018",4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0
Just barely okay flight,New Delhi,Seoul,North Asia,"Cons

1) Average seating comfort. Pretty much more cramped than usual. 
2) Near to Nil drinks being offered. Have to specially ask for it and forget about second helping.
3) Bad checkin service 

Positives
1) helpful onboard staff ( well most of them , not all)

Just that if you choose the Asiana or Korean air to Korea, you get some discounts and also the fact that these are the only two direct flights tilt favor to them.

would i fly with them if i get other direct flights - Nope",June 2018,"June 27, 2018",3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0
Nice flight!,Jakarta,Seoul,North Asia,"I took a return trip with this airline. This airline provides a very good in-flight service. The leg room is a quite big for me, they also offers a good variation of meals. They also provide the charging in every seat, this don't happen a lot in economy class. But, the baggage allowance is too small for me, it was only 23 kg for international flight. Overall, it was a pleasure to fly with this airline!",February 2018,"June 27, 2018",4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0
Clean and spacious,San Francisco,Cebu Island,International,My first experience with the airlines. Very convenient for those of us from Cebu Philippines. Layover was at the Incheon Airport which is a world-class airport. If you like Korean food they served good meals. Service was very good and staff were friendly.,October 2017,"June 26, 2018",4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
Loved it!,New York City,Seoul,International,One of my first experiences in business class actually think my second long-haul business class flight and it was impeccable on my one complaint and this is actually a big complaint among Westerners is that you cannot control the temperature at your seat plane stays at one temperature and it can be rather warm so just plan accordingly and know that it will get warm in the plane but the food was excellent the service was beyond impressive and on the flight with overall amazing,November 2017,"June 26, 2018",5.0,5.0,5.0,5.0,5.0,5.0,,,
great airline,Brisbane,Paris,International,what a great airline this was our first time with them definitely not the last. Very good service through out the trip nice food . the seats have plenty of room between them. The amenities were great tooth brush toothpaste slippers pillow blanket and a over night stop over at the Hyatt for non connecting flights with meals provided what more could you ask for . Price amazing best value around,June 2018,"June 25, 2018",4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0
Friendly and helpful staff,Singapore,Seoul,North Asia,"The seats are just right, though slightly more space would be good.  Would be good if there's a leg rest especially for shorter people.  Inflight food was average except for Korean menu.  Love the bibimbap!  Staff were friendly and helpful.",May 2018,"June 24, 2018",3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
Travel KE 692 from Taipei to Incheon,Taipei,Seoul,North Asia,Traveled in Business class on KE 692 from Taoyuan to Incheon. As a Diamond member on Delta I was allowed into the Korean Air lounge while waiting to board. Nice facility with OK food and plenty of drink choices. The flight was good and service excellent. High recommend KAL for travel.,June 2018,"June 24, 2018",4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0
Almost comfortable,Washington DC,Seoul,International,"The cabin was very clean. Flight attendants were friendly. Unfortunately there was so little space, that you could barely move. Considering the flight was over 13 hours, more space should be available for the overall health of passengers. Meals were warm and adequate.",June 2018,"June 23, 2018",4.0,,,,,,,,
Comfortable long flight to Seoul,Singapore,Seoul,North Asia,It is my 2nd time flying to Seoul in Korean Air.  Majority of the passengers on the flight are Koreans and airline crew automatically speaks to you in Korean which I can't understand.  They will only speak in English when you start to answer them back in English.  Food is good for Korean selection.  The crew are also friendly and well groomed.  The only minus point is flying out of Seoul on Korean Air is the 23kg baggage allowance.  How is it possible not to overshop in Seoul?  Airline starts charging for excess baggage at 23kg.  I always ended up paying for excess baggage.,March 2018,"June 22, 2018",4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
Mischeduled Flight. Terrible Service.,Portland,Phuket,International,"After mis-scheduling my flight, I have spent no less than 8 hours trying to reason with this incompetent airline. They have messed up my new schedule 4 times and have not offered me any benefit on the account of their mistake. I have not been offered vouchers, first class, or any sort of pay back for the trouble they have caused-- all the while they cannot seem to schedule my new flight properly. I have attempted to schedule a new flight that works for them and they have messed it up 3 times now. DO NOT FLY THIS AIRLINE.",June 2018,"June 21, 2018",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
