title,departure,destination,type_of_route,review_text,travel_date,review_date,rating,legroom_rating,seat_comfort_rating,entertainment_rating,customer_service_rating,value_rating,cleanliness_rating,check_in_rating,food_rating
So classy and friendly,Bangkok,Zurich,International,"What a relaxing trip we had coming back from Bangkok on Swiss first class to Zürich.
THe hostesses and stewards were very nice and the food quite good for airplane food.
The choice of wine was excellent especially the argentinian wine.
Unless it was a day flight we still managed to sleep 4 hours and then watched some films.
We arrived in Zürich very relaxed and the only agression was the air temperature 30 degrees celcius below Bangkok.
We will be back on Swiss soon ,no doubt.
Claude Hildenbrand",January 2019,"January 22, 2019",5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0
Awesome flight with awesome service,Singapore,Zurich,International,"Although there was a take-off delay for almost an hour, but I was surprised that the plane managed to arrive at Zurich on time. The crews were very nice and the service isn't disappointing. This was my first time flying with Swiss Air and I felt very satisfied with the whole flight. The meals were awesome and legroom was quite spacious. The seat was comfortable and in-flight entertainment was awesome. This 12-hour flight with Swiss Air, for me, was worth the price.",January 2019,"January 19, 2019",5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Scammers,Warsaw,Bern,Europe,"Please beware! The flight are very often canceled,and you got 0 reimbursement, they ignore the eu rules. The only thing ""swiss"" is the name
Huge scam, low quality airlines with cheap tricks. Avoid these airlines as mucj as possible, they are real scammers. Highly overrated, avoid!",January 2019,"January 19, 2019",1.0,,,,,,,,
decent flight,Düsseldorf,Zurich,Europe,"as with most domestic flights, queues form early for passengers carrying (additional) carry-on luggage, and this flight within the EU is no different. service and seat space were decent, and the flight departed/arrived on time.",January 2019,"January 19, 2019",4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0
again a pleasure to fly with them,Brussels,Hong Kong,International,"they always go out of there way to make you feel so welcomed and make sure you are well looked after, from checking in tot the lounge access until you board the plane then in flight they give you the best service , I truly believe...",November 2018,"January 19, 2019",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Business class 777,Singapore,Zurich,International,"Seats comfortable for business class but 2-2-1 set up is not the most convinient compare to other 1-2-1 airlines. Not much privacy, quite squeezed. 
Service - compare to other airlines from Asia, lot of space for improvement.",January 2019,"January 18, 2019",3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0
Great flight spoiled by the hub-approach,Canton of Geneva,San Francisco,International,"Unfortunately, my great flight ZRH-SFO was spoiled by the experience from Geneva to Zurich. Is Swiss wants to promote its hub in Zurich, it should make more efforts to consider its passengers coming from other locations.

My bad experience started at check-in, where the person at the desk did not know was the Global Entry Programme was. She had to call her superior and the whole process lasted 25 minutes until I was cleared to get my ZRH-SFO boarding card.

Going to the lounge, I was directed to the senator lounge even thoug I had a first-class ticket from ZRH. After discussion, the staff let me in in the first class lounge in GVA. 

In the lounge, good service, but unfortunately they have taken away the Nespresso machine (cost-cutting measures ?) and there were no magazines (cost-cutting measures ?)

In Zurich, we taxied to a remote location on the tarmack, no on a bridge. There was no service to the lounge. I had to take the bus to terminal A, look for the first-class lounge (not easy to find from this side). I then asked to be trasnfered to terminal E, but there was a waiting time of 15 minutes. I was finally driven in an 8-seated bus to terminal E. Time between getting out of the plane from GVA to the lounge : 35 minutes, same time as flying from GVA to ZRH. Since they drive you anyway from terminal A to E, why do they not get you at the plane ? This is a terrible client experience…for this kind of price

On a good note, the flight from ZRH to SFO was on time, great service, friendly staff, great food, comfortable pyjamas, excellent beds (the mattresses and the duvet are really great).

What is unfortunately still appalling is the movie catalogue : a disaster ! Or if you want to see the glass half full: it gives you time to work.",January 2019,"January 18, 2019",3.0,5.0,5.0,1.0,5.0,2.0,5.0,1.0,
really good service,Miami,Berlin,International,"we bought the flight in delta , i did not want any stops in the us thinking about winter storms, it work out great , we flew to zurich and then to berlin . we had about one hour lay over .not bad at all. the seats were really comfy and the space also was very roomy . i usually fly American in businesses but this was much nicer. food excellent and the service was quick and effective . so i recommend flying swiss air !!",December 2018,"January 18, 2019",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Amazing experience,Mumbai,Zurich,International,"The best airline I have experienced. Nice staff, decent meals and got to select my seat on ticket bookings.",May 2018,"January 18, 2019",5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
Cant contact Customer Service!,Budapest,Los Angeles,International,"The flight was fine,but you better hope that they don't loose your baggage.
My flight was 6 weeks ago.  to date I'm still missing a bag.  I have tried to contact customer service to start a claim, but all you get is a phone number to a recording.
I went on line and 3 times I have filled out their customer service form to start a claim for lost baggage.  I still haven't received any responses to any of those. I finally started to call any phone number I could get from their website.  i finally reached a real person by calling a number for people that have concerns over disabilities. That person gave me an email address to send my info to.  Then several days later, I get an email back, telling me that I have to contact another person.  Instead of them just forwarding my email to the appropriate person, I now have to rewrite my request for a claim all over again! They are great when they want money from you, but are impossible to reach when something goes wrong.",December 2018,"January 18, 2019",1.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0
Express review: As airlines go...,Muscat Governorate,Dubai,Middle East,"It was as expected, swift and efficient for a short hop flight. Polite welcoming staff and easy check-in online.

I've flown with Swiss Air a number of times and their standards have always been maintained.",December 2018,"January 18, 2019",4.0,4.0,4.0,,4.0,4.0,5.0,5.0,4.0
Not meeting expectations,Zurich,Hong Kong,International,"Check in for this flight was rather straightforward and we were soon going through customs and security which was all rather brief as Zurich airport was rather desert late at night. Boarding was smooth and efficient and so far everything was going okay. Unfortunately things weren’t as impressive during the flight as I hoped them to be. As per usual the 777-300 was in a 3-4-3 formation. I did find in comparison to other airlines that Swiss leave a small gap between the window seat and the window seat which eliminates aisle space. This was a major pain for me in the aisle seat as it was nearly impossible not to be bumped by every person and cart that went past you. Unsurprisingly I prefer the window seat right up to the window as this means a wider aisle. The flight left on time and the seat belt sign was off quickly enough meaning the dinner service started rather quickly. The meals I must say we were one of the high points of Swiss airlines as food often has a terrible reputation in the sky. The lights were dimmed shortly after dinner as per usual which was when I started to browse the inflight entertainment in the hope of finding enough content to fill up the next 9 or so hours. What I did find was the most disappointing inflight entertainment selection I’ve ever encountered. A very limited selection of tv,films and music meant I didn’t use the inflight entertainment full stop. Luckily I had hours of music and downloaded shows to fulfill my time. One good thing about Swiss was the amount of times the flight attendants came around with water during the flight to the point it seemed excessive but completely justified as one will usually find themselves drinking more than usual on a flight. Toward the end of the flight when it was around 1400 there was the second meal service. At 1400 BREAKFAST was the meal. I still can’t get my head around this, with this being the most illogical meal possible at this time. Anyway the breakfast tasted alright but certainly didn’t help adjusting time zones. Toilets are always the same in economy small and clean so nothing out of the ordinary about the toilets. Overall I had high expectations prior to the flight as I find their short haul flights in Europe very good. Unfortunately these expectations weren’t met meaning I’m not in a rush to fly them again. Although the price is cheap i will be looking elsewhere next time I’m flying long haul in and out of Europe.",January 2019,"January 17, 2019",4.0,4.0,3.0,1.0,3.0,5.0,4.0,5.0,4.0
